INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
10	[1, 1, 0, 0, 0, 0, 0, 0, 0]	19056.6	2	1.0058202828037097
10	[1, 0, 0, 1, 1, 1, 0, 1, 0]	7110.0	5	0.4603466626121332
10	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5952.6	2	0.3416876995590695
10	[1, 0, 0, 1, 0, 1, 0, 0, 1]	5829.0	4	0.3754234453398206
10	[0, 0, 0, 1, 0, 0, 0, 1, 0]	19677.0	2	1.0372631899042117
10	[1, 1, 0, 0, 0, 0, 1, 0, 0]	18285.0	3	0.9867143074350007
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5955.8	2	0.3393581048253882
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6029.8	2	0.34295333968167596
11	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5864.8	3	0.35993693763725054
11	[1, 0, 0, 1, 1, 0, 0, 0, 0]	7010.4	3	0.41559505995297047
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5809.6	2	0.33225508677147914
11	[1, 0, 0, 1, 0, 0, 1, 1, 0]	7226.2	4	0.45107954214198265
11	[1, 0, 0, 1, 0, 1, 0, 1, 0]	6597.8	4	0.4205491964164254
11	[1, 0, 0, 1, 0, 0, 1, 0, 0]	7196.0	3	0.4246122976465787
11	[0, 0, 0, 1, 0, 1, 0, 0, 1]	20582.8	3	1.075
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6242.0	2	0.35326291855335523
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7349.2	2	0.38860731633272616
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7002.4	2	0.37215695203400123
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7266.2	2	0.3846702337583485
12	[1, 1, 1, 0, 0, 1, 0, 0, 0]	21081.6	4	1.08
12	[1, 0, 0, 1, 0, 1, 0, 0, 1]	6760.6	4	0.4006872343655131
12	[1, 0, 1, 1, 0, 0, 0, 1, 1]	6049.0	5	0.38693268063145114
12	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5879.4	3	0.3388877504553734
12	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6608.2	3	0.37345818154219795
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5891.2	2	0.3194474802671524
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6043.6	2	0.3266765330904675
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5784.8	2	0.8299800447644473
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7416.6	2	1.05
13	[1, 0, 0, 1, 0, 1, 0, 0, 0]	7005.4	3	1.0195568050049888
13	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5986.4	3	0.88216231157134
