INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
9	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12987.4	2	0.8837548950375554
9	[1, 1, 0, 1, 0, 0, 0, 0, 0]	12879.4	3	0.901821595942736
9	[1, 1, 0, 1, 0, 1, 0, 0, 0]	12943.0	4	0.9309045387430185
9	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13020.0	2	0.8858477242087693
9	[1, 0, 1, 1, 0, 1, 0, 0, 0]	13045.8	4	0.937504012325865
9	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13080.2	2	0.8897123964819927
9	[1, 0, 0, 0, 0, 0, 0, 0, 0]	15070.0	1	0.9924520125826539
9	[0, 0, 0, 1, 0, 0, 0, 0, 0]	15577.0	1	1.025
10	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13075.2	2	1.029751616852865
10	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12917.4	2	1.0177261942865272
10	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12885.8	2	1.0153180615039143
10	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12820.4	2	1.0103341411247098
10	[1, 0, 0, 1, 1, 0, 0, 0, 0]	13044.2	3	1.0440558747770954
10	[1, 1, 0, 1, 0, 1, 0, 0, 0]	13122.2	4	1.0666666666666667
10	[1, 1, 1, 1, 1, 1, 0, 0, 0]	13025.0	6	1.0925927054914573
10	[1, 0, 0, 1, 0, 1, 1, 0, 0]	13048.2	4	1.06102736837827
10	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13044.0	2	1.0273739667637032
10	[1, 0, 0, 1, 0, 1, 0, 0, 0]	12885.8	3	1.031984728170581
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13002.0	2	0.7615026814052753
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12978.4	2	0.7602112290686222
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12840.8	2	0.7526814052752545
11	[1, 0, 0, 1, 0, 0, 0, 0, 1]	12939.0	3	0.783055160337091
11	[1, 0, 0, 0, 0, 0, 0, 0, 0]	14932.4	1	0.8421391047389734
11	[1, 0, 0, 1, 0, 1, 0, 0, 1]	12967.6	4	0.8096202254569334
11	[1, 0, 0, 1, 0, 1, 1, 0, 0]	13082.8	4	0.8159242639816131
11	[1, 0, 0, 1, 0, 0, 1, 0, 0]	13280.8	3	0.8017593301959067
11	[0, 0, 0, 1, 1, 0, 0, 0, 0]	14722.6	2	0.8556583123563534
11	[0, 0, 0, 0, 0, 0, 0, 1, 0]	18274.0	1	1.025
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13012.8	2	0.9024525126232267
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13022.2	2	0.9030803344821138
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12885.8	2	0.8939702385723064
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12958.6	2	0.898832518500708
12	[1, 0, 0, 0, 0, 1, 0, 1, 1]	14972.4	4	1.0666666666666667
12	[1, 0, 1, 1, 0, 0, 1, 0, 1]	12892.8	5	0.9444377654884989
12	[1, 0, 1, 1, 0, 0, 1, 0, 0]	12954.2	4	0.9318719777724347
12	[1, 1, 0, 1, 1, 1, 1, 0, 0]	13000.0	6	0.9682642729288558
12	[1, 0, 0, 1, 1, 1, 0, 0, 1]	12943.2	5	0.9478039592850847
12	[1, 0, 0, 1, 1, 0, 0, 0, 1]	13111.2	4	0.942357938607037
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12980.4	2	0.8743931560963838
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12963.6	2	0.8733261778043112
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12961.0	2	0.8731610502114904
13	[1, 0, 0, 1, 0, 0, 0, 0, 1]	12928.0	3	0.8960651999949192
13	[1, 0, 0, 1, 1, 0, 0, 0, 0]	13031.0	3	0.9026067930951263
13	[1, 0, 0, 1, 0, 1, 1, 0, 0]	12894.0	4	0.9189058391657245
13	[1, 1, 0, 1, 0, 0, 0, 0, 0]	13048.6	3	0.9037245798772975
13	[0, 0, 1, 1, 0, 0, 0, 0, 0]	15745.4	2	1.05
13	[1, 0, 0, 1, 1, 0, 0, 0, 1]	13070.0	4	0.9300837069874376
13	[1, 0, 0, 1, 1, 0, 0, 0, 1]	13142.6	4	0.9346945774638943
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12846.0	2	0.8725019528498803
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12954.4	2	0.8794425734079471
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12976.0	2	0.8808255752903664
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12774.6	2	0.8679303632941057
14	[1, 0, 0, 1, 0, 1, 1, 0, 0]	13027.2	4	0.9341038019746193
14	[1, 0, 0, 1, 0, 0, 1, 0, 1]	13073.2	4	0.9370490837612528
14	[0, 1, 0, 1, 0, 0, 1, 0, 0]	15618.2	3	1.075
14	[1, 0, 0, 1, 0, 0, 0, 0, 1]	13049.2	3	0.9105124150030093
14	[1, 0, 0, 1, 1, 0, 0, 0, 0]	13040.6	3	0.9099617753646387
14	[1, 0, 0, 1, 1, 0, 1, 0, 0]	12987.2	4	0.9315426873775466
