id	exp	type	num_rob	time	compu_time_total	compu_time_comms
49	traffic	naive	10	12131	3.402711606025696	0.6151159763336181
0	traffic	naive	50	2772	1.627351861000061	0.5094554185867309
1	traffic	naive	50	2610	1.5988477087020874	0.5103536558151245
2	traffic	naive	50	2772	1.6071288585662842	0.4993885564804077
3	traffic	naive	50	2610	1.5470497703552246	0.4934194469451904
4	traffic	naive	50	2562	1.6633808422088623	0.5321984052658081
5	traffic	naive	50	2479	2.489010224342346	0.7759757947921753
6	traffic	naive	50	2562	1.548617548942566	0.49669519424438474
7	traffic	naive	50	2479	1.4629884195327758	0.4604568672180176
8	traffic	naive	50	2681	1.5396434211730956	0.4864184284210205
9	traffic	naive	50	5377	3.0617589378356933	0.9932199621200561
10	traffic	naive	50	2543	1.5353744411468506	0.4843358325958252
11	traffic	naive	50	2570	1.5908058404922485	0.5056064224243164
12	traffic	naive	50	2543	1.4958260011672975	0.4657419109344482
13	traffic	naive	50	2570	1.500113377571106	0.4730296325683594
14	traffic	naive	50	2801	2.1062905979156494	0.652866177558899
15	traffic	naive	50	2515	1.556878833770752	0.4915257167816162
16	traffic	naive	50	2601	1.62011305809021	0.5070130681991577
17	traffic	naive	50	2301	1.2921796655654907	0.40776047706604
18	traffic	naive	50	2801	1.6388167715072632	0.5146320915222168
19	traffic	naive	50	2515	1.4685887479782105	0.46477991104125976
20	traffic	naive	50	2688	1.5244521188735962	0.48596682071685793
21	traffic	naive	50	2710	1.614468927383423	0.5103244733810425
22	traffic	naive	50	2518	1.4776044273376465	0.4654898500442505
23	traffic	naive	50	2615	1.4696747493743896	0.46135377883911133
24	traffic	naive	50	2773	1.6529817152023316	0.5235622262954712
25	traffic	naive	50	2611	1.5180057954788209	0.4794336748123169
26	traffic	naive	50	2481	1.43654043674469	0.4510671138763428
27	traffic	naive	50	2627	1.4728136253356934	0.46339467525482175
28	traffic	naive	50	2518	1.4264796352386475	0.45258131980895994
29	traffic	naive	50	2615	1.5063926887512207	0.47898656845092774
30	traffic	naive	50	2519	1.5429764223098754	0.4902659463882446
31	traffic	naive	50	2426	1.554832010269165	0.4878632640838623
32	traffic	naive	50	2519	1.6307670497894287	0.5140162563323974
33	traffic	naive	50	2426	1.4165695810317993	0.4469285249710083
34	traffic	naive	50	2481	1.642636775970459	0.5143252801895142
35	traffic	naive	50	2627	1.4849786376953125	0.46957562446594237
36	traffic	naive	50	2773	2.471074604988098	0.7697807693481445
37	traffic	naive	50	2611	1.322564687728882	0.42135458946228027
38	traffic	naive	50	2682	1.6111073637008666	0.5109072065353394
39	traffic	naive	50	2761	1.446374273300171	0.46522772789001465
40	traffic	naive	50	2461	1.3355512619018555	0.4228608894348145
41	traffic	naive	50	2627	1.2615323495864867	0.4060200834274292
42	traffic	naive	50	2491	1.3937931203842162	0.44247950553894044
43	traffic	naive	50	2771	1.3188299131393433	0.42128509521484375
44	traffic	naive	50	2428	1.3105049276351928	0.41677520751953123
45	traffic	naive	50	2498	1.2003918504714965	0.38605737686157227
46	traffic	naive	50	2461	1.3380026340484619	0.42469594001770017
47	traffic	naive	50	2627	1.254445834159851	0.40382827758789064
48	traffic	naive	50	2523	1.3147102308273315	0.4161152458190918
49	traffic	naive	50	2454	1.1497230958938598	0.3689809989929199
0	traffic	naive	100	1862	1.6274567604064942	0.6264476346969604
1	traffic	naive	100	2421	2.232179684638977	0.8670517492294312
2	traffic	naive	100	1862	1.7183386969566345	0.6692942190170288
3	traffic	naive	100	2421	2.3348080992698668	0.9129038381576539
4	traffic	naive	100	1724	1.562144753932953	0.5993616366386414
5	traffic	naive	100	2075	1.8697471690177918	0.7240646433830261
6	traffic	naive	100	1761	1.6121097707748413	0.624592707157135
7	traffic	naive	100	1670	1.5251139307022095	0.59659916639328
8	traffic	naive	100	2302	1.9737088942527772	0.7786115503311157
9	traffic	naive	100	2185	1.9714435887336732	0.7753644967079163
10	traffic	naive	100	1568	2.3157830119132994	0.8996646332740784
11	traffic	naive	100	1650	2.3694608402252197	0.9225924158096314
12	traffic	naive	100	1945	1.8117436099052429	0.7041944718360901
13	traffic	naive	100	1631	1.3931492733955384	0.5433747601509095
14	traffic	naive	100	1889	1.7139253473281861	0.6657142305374145
15	traffic	naive	100	1779	1.665231785774231	0.6473432517051697
16	traffic	naive	100	1568	1.3238289427757264	0.5152184724807739
17	traffic	naive	100	1650	1.5547803878784179	0.6035274767875671
18	traffic	naive	100	1824	1.6286173939704895	0.636853141784668
19	traffic	naive	100	1849	1.6345664548873902	0.639304027557373
20	traffic	naive	100	2057	1.861414201259613	0.7263479375839234
21	traffic	naive	100	1948	1.7812134623527527	0.6901366472244262
22	traffic	naive	100	2198	1.9341802549362184	0.7477045392990113
23	traffic	naive	100	1740	1.5726753497123718	0.6174878644943237
24	traffic	naive	100	2200	2.265271718502045	0.8930192184448242
25	traffic	naive	100	2070	2.7327329516410828	1.0689259624481202
26	traffic	naive	100	2113	1.9348305368423462	0.7502704572677612
27	traffic	naive	100	2301	2.0856103253364564	0.823475832939148
28	traffic	naive	100	1820	1.6353615713119507	0.6457678031921387
29	traffic	naive	100	1838	1.6783662557601928	0.6544538235664368
30	traffic	naive	100	1939	1.9346298789978027	0.7546764469146728
31	traffic	naive	100	1905	1.817060947418213	0.7056764841079712
32	traffic	naive	100	1892	1.700359227657318	0.6638403582572937
33	traffic	naive	100	2403	2.118111615180969	0.8373863458633423
34	traffic	naive	100	2017	1.7616162943840026	0.6842764782905578
35	traffic	naive	100	2422	2.170461964607239	0.865143883228302
36	traffic	naive	100	1892	1.7334342360496522	0.682686939239502
37	traffic	naive	100	2403	2.225796947479248	0.8829679727554322
38	traffic	naive	100	2057	1.787418613433838	0.6981072521209717
39	traffic	naive	100	1948	1.7666333937644958	0.6859367942810058
40	traffic	naive	100	1888	1.6689932680130004	0.6522203159332275
41	traffic	naive	100	1867	1.3359198379516601	0.5235932683944702
42	traffic	naive	100	1841	1.5720667409896851	0.6168330359458923
43	traffic	naive	100	1965	1.3925118923187256	0.5466388630867004
44	traffic	naive	100	1463	1.3365206575393678	0.5166884994506836
45	traffic	naive	100	1925	1.3725430822372438	0.5335624551773072
46	traffic	naive	100	1939	1.562844579219818	0.6153903722763061
47	traffic	naive	100	1994	1.3833582711219787	0.5436870837211609
48	traffic	naive	100	1763	1.4213633418083191	0.5562135338783264
49	traffic	naive	100	2407	1.6530703330039977	0.6518053531646728
0	traffic	naive	200	1646	2.569859344959259	1.169665949344635
1	traffic	naive	200	1284	2.0307891535758973	0.9294231569766999
2	traffic	naive	200	1659	2.594479569196701	1.1756516468524933
3	traffic	naive	200	1266	2.0017617881298064	0.9159584283828736
4	traffic	naive	200	1646	2.5571162629127504	1.167448147535324
5	traffic	naive	200	1284	2.0415762770175934	0.9342987203598022
6	traffic	naive	200	1503	2.3666489124298096	1.082181305885315
7	traffic	naive	200	1271	2.0272216272354124	0.9242236018180847
8	traffic	naive	200	1581	3.2115664994716644	1.4765773940086364
9	traffic	naive	200	1466	2.3376256000995634	1.0686628687381745
10	traffic	naive	200	1294	1.908902463912964	0.8671042370796204
11	traffic	naive	200	1613	2.4622003126144407	1.1324728524684906
12	traffic	naive	200	1495	2.3239697432518005	1.052537775039673
13	traffic	naive	200	1405	2.1972862684726717	0.9954868197441101
14	traffic	naive	200	1495	2.4929271578788756	1.13704203248024
15	traffic	naive	200	1994	5.1596674370765685	2.4043456518650057
16	traffic	naive	200	1584	2.547986832857132	1.158749154806137
17	traffic	naive	200	1605	2.5232887089252474	1.151599315404892
18	traffic	naive	200	1590	2.4660196673870085	1.1126037633419037
19	traffic	naive	200	1391	2.1795788407325745	0.9891636407375336
20	traffic	naive	200	1373	2.1727268362045287	0.9954502975940704
21	traffic	naive	200	1621	2.594354704618454	1.1920962476730346
22	traffic	naive	200	1782	2.7035162794589995	1.22695573925972
23	traffic	naive	200	1954	2.984388120174408	1.3582436954975128
24	traffic	naive	200	1959	3.0970631861686706	1.4093890416622161
25	traffic	naive	200	1684	2.640141017436981	1.2074975883960724
26	traffic	naive	200	1809	2.8770878851413726	1.3246511280536652
27	traffic	naive	200	1297	2.06542906999588	0.9490738105773926
28	traffic	naive	200	1478	2.3617020726203917	1.0794982624053955
29	traffic	naive	200	1889	3.0248938250541686	1.3949210262298584
30	traffic	naive	200	1478	2.3332532703876496	1.0660427916049957
31	traffic	naive	200	1889	3.001645644903183	1.3843982350826263
32	traffic	naive	200	1688	2.6918822610378266	1.2224372231960297
33	traffic	naive	200	1564	3.4339035308361052	1.6001574039459228
34	traffic	naive	200	1913	2.978042131662369	1.3647097373008727
35	traffic	naive	200	1510	2.322708902359009	1.0632252871990204
36	traffic	naive	200	1381	2.232133316993713	1.0205317270755767
37	traffic	naive	200	1581	2.511215332746506	1.1472288954257965
38	traffic	naive	200	1570	2.4951058650016784	1.1361519694328308
39	traffic	naive	200	1624	2.118102242946625	0.9537973487377167
40	traffic	naive	200	1513	2.1940443539619445	0.9991064155101776
41	traffic	naive	200	1742	2.1509644913673402	0.9678276526927948
42	traffic	naive	200	1778	2.455263148546219	1.1133552062511445
43	traffic	naive	200	1576	1.9417733097076415	0.8777200138568878
44	traffic	naive	200	1481	2.004257694482803	0.9099640703201294
45	traffic	naive	200	1307	1.613479994535446	0.732873740196228
46	traffic	naive	200	1481	2.0298653483390807	0.9243438506126403
47	traffic	naive	200	1307	1.623111102581024	0.7349521207809449
48	traffic	naive	200	1875	2.4459782528877256	1.106009569168091
49	traffic	naive	200	1239	1.4837963998317718	0.6701147139072419
