INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
12	[1, 1, 0, 1, 0, 0, 0, 0, 1]	7127.0	4	19.4
12	[1, 0, 0, 1, 1, 0, 0, 0, 0]	8817.0	3	22.6
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5349.0	2	7.8
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4445.0	2	1.6
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5683.0	2	11.4
13	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4908.0	3	11.4
13	[1, 1, 0, 1, 0, 0, 0, 0, 0]	5630.0	3	15.2
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4631.0	2	6.2
13	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4586.0	3	10.0
13	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6347.0	3	19.8
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4639.0	2	8.0
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7857.0	2	17.8
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5037.0	2	11.600000000000001
13	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4572.0	3	10.600000000000001
13	[1, 0, 0, 1, 1, 0, 0, 0, 0]	7089.0	3	22.4
13	[0, 0, 0, 1, 0, 0, 0, 0, 0]	19306.0	1	14.0
13	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5849.0	3	21.200000000000003
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4475.0	2	1.0
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	8983.0	2	11.8
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	9670.0	2	13.6
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6699.0	2	10.4
14	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4412.0	3	5.6000000000000005
14	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5447.0	3	12.4
14	[1, 0, 0, 1, 0, 0, 1, 0, 0]	5153.0	3	10.2
14	[1, 0, 0, 1, 0, 1, 0, 0, 0]	7027.0	3	17.0
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	9714.0	2	17.2
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	9702.0	2	17.0
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5287.0	2	9.8
14	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6646.0	3	15.8
14	[1, 0, 1, 1, 0, 0, 0, 0, 0]	7312.0	3	19.6
14	[1, 1, 1, 1, 0, 0, 0, 0, 0]	4710.0	4	12.4
14	[1, 0, 0, 1, 0, 1, 0, 0, 1]	5218.0	4	15.200000000000001
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7074.0	2	10.0
15	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5036.0	3	9.0
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5107.0	2	2.8
15	[1, 0, 0, 1, 0, 0, 1, 0, 0]	5543.0	3	11.8
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5848.0	2	7.6
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5544.0	2	6.4
15	[0, 0, 0, 1, 0, 0, 1, 0, 0]	24997.0	2	17.2
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5699.0	2	9.0
15	[1, 0, 0, 1, 0, 1, 0, 0, 0]	10246.0	3	22.6
15	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6829.0	3	19.4
15	[1, 0, 0, 1, 1, 0, 0, 1, 0]	4675.0	4	11.200000000000001
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6170.0	2	12.8
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	8679.0	2	17.6
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6072.0	2	13.4
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	8228.0	2	18.2
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5443.0	2	6.8
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5260.0	2	6.6
