INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
22	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2913.0	2	10.0
22	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2756.0	2	8.8
22	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3024.0	2	12.6
22	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1998.0	2	2.4000000000000004
22	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2104.0	2	5.2
22	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2726.0	2	11.0
22	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3406.0	2	17.8
22	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3362.0	2	17.6
22	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2038.0	2	7.4
22	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2410.0	2	12.2
22	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3456.0	2	22.0
22	[1, 1, 0, 1, 0, 0, 0, 0, 0]	2594.0	3	16.4
22	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2282.0	2	12.8
22	[1, 0, 1, 1, 0, 0, 0, 1, 0]	2196.0	4	14.200000000000001
22	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2906.0	2	18.6
23	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2538.0	2	11.0
23	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2168.0	2	4.8
23	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2833.0	2	14.6
23	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1983.0	2	2.4000000000000004
23	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3235.0	2	17.2
23	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2501.0	2	14.0
23	[1, 0, 0, 1, 0, 0, 1, 0, 0]	2578.0	3	21.6
23	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2055.0	2	5.800000000000001
23	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2060.0	2	7.6000000000000005
23	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2325.0	2	15.4
23	[1, 0, 1, 1, 0, 0, 0, 1, 0]	2271.0	4	17.200000000000003
23	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2310.0	2	14.2
23	[1, 0, 0, 1, 1, 0, 0, 0, 0]	2317.0	3	18.4
23	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2103.0	2	11.0
23	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2245.0	2	13.8
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2540.0	2	12.0
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1877.0	2	0.8
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2432.0	2	10.6
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2200.0	2	6.4
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2346.0	2	10.2
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2220.0	2	9.0
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1948.0	2	6.800000000000001
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2522.0	2	16.6
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3457.0	2	20.4
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1926.0	2	8.2
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2408.0	2	16.0
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1998.0	2	11.8
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3180.0	2	22.6
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2252.0	2	16.4
24	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2506.0	2	21.200000000000003
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2151.0	2	2.0
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2369.0	2	7.8
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2318.0	2	7.6
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2603.0	2	13.4
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2143.0	2	4.2
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2280.0	2	9.0
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2205.0	2	7.800000000000001
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2434.0	2	14.600000000000001
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2709.0	2	18.4
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2000.0	2	7.2
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3440.0	2	21.0
25	[1, 0, 1, 1, 0, 1, 0, 0, 0]	2259.0	4	15.200000000000001
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3642.0	2	22.8
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2414.0	2	17.6
25	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2520.0	2	20.4
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2296.0	2	11.0
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2154.0	2	7.8
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2480.0	2	13.6
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2179.0	2	10.4
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1981.0	2	5.2
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2061.0	2	10.0
26	[1, 0, 0, 1, 0, 0, 0, 1, 0]	1994.0	3	14.200000000000001
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2049.0	2	9.8
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2244.0	2	15.600000000000001
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2833.0	2	19.4
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1977.0	2	8.2
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2194.0	2	17.0
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2975.0	2	22.8
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1955.0	2	9.600000000000001
26	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2048.0	2	14.4
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2158.0	2	3.0
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2342.0	2	7.8
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2606.0	2	12.6
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3654.0	2	15.4
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2946.0	2	15.2
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2464.0	2	14.0
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2016.0	2	4.800000000000001
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2454.0	2	14.600000000000001
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2094.0	2	8.4
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2265.0	2	11.2
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2029.0	2	9.0
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2418.0	2	16.8
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2294.0	2	15.600000000000001
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2284.0	2	15.4
27	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4092.0	2	25.200000000000003
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2432.0	2	8.0
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2206.0	2	3.8
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2541.0	2	10.6
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1993.0	2	2.4000000000000004
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2330.0	2	7.2
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2401.0	2	11.0
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2620.0	2	15.8
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2137.0	2	6.6000000000000005
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2339.0	2	11.4
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2347.0	2	13.2
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3659.0	2	22.0
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2172.0	2	10.8
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2616.0	2	19.6
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2860.0	2	23.4
28	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2741.0	2	23.200000000000003
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2421.0	2	7.8
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3484.0	2	14.6
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2123.0	2	4.4
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1907.0	2	3.2
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2595.0	2	13.0
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2347.0	2	9.8
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2133.0	2	8.600000000000001
29	[1, 0, 0, 0, 0, 0, 0, 0, 0]	6178.0	1	14.0
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2067.0	2	7.4
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3289.0	2	19.2
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2827.0	2	18.0
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2377.0	2	14.8
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2460.0	2	17.6
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3204.0	2	21.4
29	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2235.0	2	15.200000000000001
