INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
10	[1, 1, 1, 1, 0, 1, 0, 0, 0]	13164.6	5	1.0833333333333333
10	[1, 1, 1, 1, 1, 1, 0, 0, 0]	12969.6	6	1.0851875484253224
10	[1, 1, 0, 1, 0, 1, 0, 0, 0]	12998.2	4	1.0540267079896086
10	[1, 0, 1, 1, 0, 1, 0, 0, 0]	13086.2	4	1.060711301520745
10	[1, 1, 0, 1, 0, 1, 0, 1, 0]	12972.2	5	1.0687183811129848
10	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12881.0	2	1.0117907114534432
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12892.8	2	0.8160669355324144
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12938.2	2	0.818799735147174
11	[1, 0, 0, 1, 0, 1, 0, 0, 0]	12946.2	3	0.8392812857400831
11	[1, 0, 0, 1, 0, 1, 0, 0, 0]	12990.6	3	0.841953891530729
11	[0, 1, 0, 1, 0, 1, 0, 0, 0]	15477.4	3	0.9916438933365437
11	[1, 1, 0, 1, 0, 0, 0, 0, 0]	13036.8	3	0.8447348462047792
11	[1, 1, 0, 1, 0, 1, 0, 0, 0]	12878.0	4	0.8551760669355324
11	[0, 1, 0, 1, 0, 1, 0, 0, 0]	16613.0	3	1.06
11	[1, 1, 0, 1, 0, 1, 0, 1, 0]	12968.6	5	0.8806296274002288
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12895.6	2	0.8162354782399326
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12924.4	2	0.747104607721046
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13027.8	2	0.7528531400106742
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13025.6	2	0.7527308308130226
12	[1, 1, 0, 1, 0, 1, 0, 1, 0]	12962.2	5	0.7920632449742039
12	[1, 1, 0, 1, 1, 1, 0, 1, 1]	12970.2	7	0.8210794342643658
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12955.0	2	0.748805817470201
12	[0, 1, 0, 1, 0, 1, 1, 0, 1]	16848.2	5	1.0081057640989148
12	[0, 1, 0, 1, 1, 1, 1, 1, 0]	17987.2	6	1.0857142857142856
12	[1, 1, 0, 1, 0, 0, 0, 0, 0]	13179.0	3	0.7755448318804482
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12959.2	2	0.749039316847536
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12973.4	2	0.7250266581360632
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13033.2	2	0.7282149712092131
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13005.0	2	0.7267114523352527
13	[1, 1, 0, 0, 0, 0, 0, 0, 0]	14942.6	2	0.8300170612070804
13	[0, 0, 0, 1, 1, 1, 1, 1, 0]	17964.4	5	1.0411281723181915
13	[0, 1, 1, 1, 0, 1, 0, 1, 1]	18756.0	6	1.1
13	[0, 0, 0, 0, 0, 0, 0, 0, 1]	16005.4	1	0.8700149285561953
13	[0, 1, 1, 1, 1, 0, 1, 1, 0]	18462.8	6	1.0843676690125825
13	[1, 0, 1, 1, 0, 0, 0, 0, 0]	13044.4	3	0.7454787801236937
13	[1, 1, 0, 1, 0, 0, 0, 0, 0]	12965.0	3	0.7412454681168693
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12986.2	2	0.7362811246702555
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13105.4	2	0.7426722714307161
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12986.6	2	0.7363025714714652
14	[1, 1, 0, 1, 0, 0, 0, 0, 0]	13047.0	3	0.7595410384541146
14	[0, 0, 0, 1, 1, 1, 1, 1, 0]	18650.8	5	1.1
14	[1, 0, 1, 1, 0, 0, 0, 0, 0]	12922.8	3	0.7528818066785339
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12995.8	2	0.7367958478992859
14	[1, 1, 0, 0, 0, 0, 0, 0, 0]	15055.0	2	0.8472039805263045
14	[1, 1, 0, 0, 0, 0, 0, 0, 0]	15004.4	2	0.8444909601732902
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12920.4	2	0.7327531258712764
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13013.2	2	0.8647916249248648
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12925.0	2	0.8592691845321578
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12938.8	2	0.860133239831697
15	[1, 1, 0, 1, 0, 0, 1, 0, 0]	12931.4	4	0.9096699058304948
